osm_id,tipo_osm,amenity,nombre,cocina,ciudad,calle,cp,telefono,web,horario,lat,lon
11066390815,node,fast_food,bar el remolino,,,,,,,,43.5504719,-6.3730347
11144097631,node,fast_food,gowok,asian,avilés,,,,,,43.5567096,-5.9252133
11144097634,node,fast_food,japan market,japanese,avilés,Calle Doctor Graíño,,,,,43.5566837,-5.9253397
11197716466,node,fast_food,burger king,burger,tresona,El Pedréu,33468,+34 606539636,https://www.burgerking.es,Mo-Th 12:30-23:00; Fr-Sa 12:30-24:00; Su 12:30-23:30,43.5449001,-5.8688676
11266729978,node,fast_food,sabor doner kebab,kebab,oviedo,Calle Lorenzo Abruñedo,33012,,,,43.3696251,-5.8541775
11283679639,node,fast_food,kelai smash burger,burger,oviedo,Calle José Menéndez Carreño Cuchichi,33011,,,,43.3863861,-5.8250039
11379854995,node,fast_food,oviedo doner kebab,kebab,oviedo / uviéu,Calle Ramón Prieto Bances,33011,,,,43.3682715,-5.8507238
11417827532,node,fast_food,el auténtico doner kebab,kebab,,,,,,,43.361104,-5.8435629
11417827535,node,fast_food,entrepan,sandwich,oviedo,Calle San Antonio,33003,,,,43.3613041,-5.8439717
11435261884,node,fast_food,burger king,burger,,,,,,"Su-Th 13:00-23:30, Fr,Sa 13:00-00:30",43.3549649,-5.8616982
11502736576,node,fast_food,rosticería alameda,chicken,,,,,,We-Mo 09:30-15:00,43.363639,-5.8645846
11503491434,node,fast_food,california street food,burger,,,,,,,43.6149895,-5.7928184
11516654498,node,fast_food,telepizza,pizza,lugones/llugones,Avenida de Oviedo,33420,,,,43.4019211,-5.8095166
11561122328,node,fast_food,bocatería limón,sandwich,,,,,,,43.3603287,-5.8433894
11561122329,node,fast_food,spike´s,sandwich,,,,,,,43.3605213,-5.843409
11691866529,node,fast_food,burger king,burger,oviedo,Calle Alejandro Casona,33013,,,,43.3648075,-5.864459
11730366814,node,fast_food,domino's,pizza,,,,,,"Su-Th 12:30-24:00, Fr,Sa 12:30-00:30",43.3548176,-5.8620954
11742651891,node,fast_food,mcdonald's,burger,,,,,,,43.2342338,-5.7797083
11893296954,node,fast_food,mcdonald's,burger,,,,,,,43.5454487,-5.8696686
11893296955,node,fast_food,pans & company,sandwich,,,,,,,43.5449462,-5.8695807
11926181468,node,fast_food,domino's,pizza,,,,,,,43.5390222,-5.9033443
11952573969,node,fast_food,thevizvan,burger,,,,,,,43.3577779,-5.8696225
11952573970,node,fast_food,city doner kebab,kebab,,,,,,,43.3589738,-5.8674967
12012510279,node,fast_food,kebab ex,,,Cai La Estación / Calle La Estación,,,,,43.5596669,-5.922945
12064514316,node,fast_food,la cocina de xuan,,,,,,,,43.3600351,-5.8632371
12064651144,node,fast_food,la smash,burger,,Cai/Calle Rivero,,,,"We,Th 20:30-23:30, Fr-Su 13:30-16:00, Fr,Sa 20:30-24:00, Su 20:30-23:30",43.5544761,-5.9211762
12087720653,node,fast_food,las dunas,sandwich,,,,,,,43.3601378,-5.8471107
12090819246,node,fast_food,estanbul,kebab,,,,,,,43.2499882,-5.7724961
12110614899,node,fast_food,king doner kebab,,avilés,Cai/Calle Rivero,,,,,43.5522068,-5.9198192
12152759498,node,fast_food,donner kebab,kebab,,,,,,,43.3492552,-5.12945
12192623483,node,fast_food,a toda mesa,,,,,,,,43.5259048,-5.6661195
12568440240,node,fast_food,domino's,pizza,,,,,,,43.3051307,-5.6896156
12640865804,node,fast_food,telepizza,pizza,,,,,,,43.5400301,-5.6904392
12641009216,node,fast_food,telepizza,pizza,,,,,,,43.53142,-5.6610329
12709705541,node,fast_food,milán kebab,kebab,,,,,,,43.3669059,-5.8413643
12755457104,node,fast_food,burger king,burger,oviedo / uviéu,Plaza de Estación del Vasco,33001,,,,43.3645126,-5.8441727
12912648653,node,fast_food,smash gijon,burger,,,,,,,43.5435309,-5.6641826
12941728933,node,fast_food,sultán kebab,kebab,,,,,,,43.5318819,-5.6654355
12947639967,node,fast_food,doner kebab - el elefante blanco,kebab,,Avenida de Galicia,,,,Mo-Su 12:00-01:00,43.5401783,-5.6895055
13049686502,node,fast_food,proper kebab,kebab,,Calle Trinidad,,,,,43.544735,-5.6632157
13061667817,node,fast_food,mama kebap,,,,,,,,43.5539954,-5.9281379
13061771211,node,fast_food,doner kebab house,kebab,,,,,,,43.6168772,-5.7914302
13070776193,node,fast_food,burger king,,,,,,,,43.5424449,-5.6409743
13112300124,node,fast_food,food planet,kebab;burger;pizza,mieres del camín,Cai La Vega,33600,+34 611 59 57 38,https://www.foodplanet.es/,,43.2481052,-5.7735579
13112858847,node,fast_food,dados 2,burger;sandwich;hot_dog,mieres del camín,Cai Alfonso Camín,33600,,,,43.2480358,-5.7744531
13114325457,node,fast_food,ca'fartón,burger;sandwich,mieres del camín,Cai Jerónimo Ibrán,33600,,,,43.2504326,-5.7732738
13115903368,node,fast_food,restaurante el pío pío,chicken,mieres del camín,Cai Valeriano Miranda,33600,,,,43.2500607,-5.7762727
13135880468,node,fast_food,king doner kebab mieres,kebab,,,,,,,43.2493779,-5.7735706
13169563889,node,fast_food,carmela,burger,,,,,,,43.4396575,-5.8515009
13266788625,node,fast_food,nieto's burger,burger,langreo / llangréu,Calle Alférez Arguelles,33930,,,,43.3098152,-5.6917406
13281532591,node,fast_food,ali baba döner kebab,kebab,langreo / llangréu,Calle Pedro Duro,33930,,,,43.3092386,-5.6900811
13294156906,node,fast_food,punto pizza,pizza,,,,,,,43.5617278,-6.1464624
13296765427,node,fast_food,pollos andaluz,chicken,,,,,,,43.3670592,-5.8412834
13659873340,node,fast_food,oasis,,,,,,,,43.5309687,-5.6682675
13671714766,node,fast_food,mcdonald's,burger,,,,,,,43.5105767,-5.6905796
13674659783,node,fast_food,kfc,chicken,,,,,,,43.389941,-5.8043664
55344332,way,fast_food,mcdonald's,burger,,,,,,,,
113296263,way,fast_food,burger king,burger,gijón/xixón,Avenida de la Constitución,33203,,,,,
251203484,way,fast_food,mcdonald's,burger,gijón/xixón,,,,,24/7,,
277660121,way,fast_food,burger king,burger,,,,,,,,
326154214,way,fast_food,burger king,burger,gijón/xixón,,,,,,,
363206594,way,fast_food,mcdonald's,burger,gijón/xixón,,,,,24/7,,
506817428,way,fast_food,california street food,burger,,,,,,,,
533196844,way,fast_food,kfc,chicken,,,,,,,,
736338866,way,fast_food,burger king,burger,,,,,,,,
871493598,way,fast_food,burger king,burger,,,,,,,,
1105487662,way,fast_food,burger king,burger,,,,,,,,
1298159267,way,fast_food,mcdonald's,burger,,,,,,,,
282782937,node,pub,chiringuito cuevas del mar,,,,,+34 609 840 092,,,43.4564568,-4.9366069
449842680,node,pub,casa el rumba,regional,sotres,,,+34 985 94 50 16,,,43.2325023,-4.7471273
489290755,node,pub,slointa,,,,,,,,43.4197157,-4.7528609
492188517,node,pub,las venta los probes,,,,,,,,43.3967977,-4.913731
498359255,node,pub,el castañu,,,,,,,,43.412009,-4.7319149
567360479,node,pub,bar tiblos,,fuejo-grado,Carretera Irún - Santiago,33825,,,,43.3654565,-5.9867992
660472245,node,pub,a menos cuarto,burger,tapia de casariego,,,,,,43.5709937,-6.9443194
812336128,node,pub,porches pub,,,AVENIDA DEL GALICIA,33750,,,,43.5513901,-6.8303676
826798733,node,pub,la casina,,,,,,,,43.338343,-6.402377
826892527,node,pub,bar el cafetin,,berducedo,,,,,,43.235242,-6.7661528
929454127,node,pub,bar tony,,,,,,,,43.5512322,-6.9981218
945433011,node,pub,casa manolo,,ortiguero,,,+34 985 84 54 70,,,43.3274608,-4.9028555
968242958,node,pub,trisquel,,,,,,,,43.5420415,-5.6679546
1174578200,node,pub,la oca negra,,,Calle Langreo,33960,,,,43.2731058,-5.5903827
1272041171,node,pub,keops,,,,,,,,43.4184383,-4.7544491
1272058314,node,pub,el calumbu,,,,,,,,43.419008,-4.7548345
1278253393,node,pub,el brezzo,,,,,,,,43.4188283,-4.755282
1300237479,node,pub,la botica indiana,,gijón/xixón,,,,,,43.5447895,-5.6627433
1301968143,node,pub,la cama,,,,,,,,43.4188532,-4.7542003
1364732944,node,pub,café habana,,,,,,,,43.2515479,-5.7729558
1399706849,node,pub,bar casa moreno,,benia de onís,,,,,,43.3347358,-4.9686524
1427605173,node,pub,casa vital,regional;asturian,bres,,33775,,,"Tu-Th 10:00-14:00,17:00-23:00; Fr 10:00-14:00,17:00-25:00; Sa 10:00-15:00,18:00-25:00; Su 10:00-15:00,18:00-23:00",43.3698471,-7.0643415
1490436538,node,pub,ecu,,soto de luiña,,,,,,43.5614354,-6.2303448
1772499523,node,pub,vor bier & bar,,,Calle del Decano Prendes Pando,,,,,43.5351955,-5.6656968
1772551403,node,pub,tom malory,,,Julián Duro,,,,,43.3073406,-5.6906
1772551685,node,pub,planta 14,,,Julián Duro,,,,,43.3074261,-5.6903287
2294788078,node,pub,arde parís,,oviedo,Calle del Postigo Alto,,,,,43.3605056,-5.8428242
2295886870,node,pub,la perrera,,oviedo,Calle del Postigo Alto,,,,,43.3605336,-5.8427183
2295886873,node,pub,la luna,,oviedo,Calle del Postigo Alto,,,,,43.3605536,-5.8426251
2295886877,node,pub,la factoría,,oviedo,Calle del Postigo Alto,,,,,43.3603641,-5.8432036
2295886880,node,pub,radio,,oviedo,,,,,,43.3603274,-5.8429005
2295904413,node,pub,el paraguas,,,,,,,,43.3606148,-5.8429255
2353303110,node,pub,la salvaje,,oviedo / uviéu,Calle Martínez Vigil,,,https://www.lasalvajeoviedo.com/,,43.3640819,-5.8421011
2429202885,node,pub,sidrería el llerón,,,,,,,,43.1557099,-5.8273872
2429259097,node,pub,bar trasiegu,,la pola,Vital Aza,33630,,,,43.1567529,-5.828431
2429269708,node,pub,la esquisa,,,,,,,,43.1597741,-5.8293063
2429279462,node,pub,ca'lalluna,,,,,,,,43.1605749,-5.8276494
2429301245,node,pub,la taberna de hank,,,Calle Salvador Escandón,,+34 987 01 28 16,,,43.6156717,-5.7922863
2480230672,node,pub,la caleya,,,,,,,,43.4912155,-5.2518408
2568421462,node,pub,thunderbitch club,,oviedo / uviéu,Calle Luna,33001,,http://www.dannysjazz.es/,,43.3635694,-5.8461586
2574670572,node,pub,la fueya,,pola de lena,,,,,,43.1573717,-5.8299452
2585554422,node,pub,bambola,,,,,,,,43.3126413,-5.6910372
2674786656,node,pub,sidrería lobo - casa pipo,,,,,,,,43.159212,-5.8286842
2694606960,node,pub,la paloma,,oviedo,Independencia,,+34 985235397,,,43.3648802,-5.8532771
2694656049,node,pub,café sherlock,,oviedo / uviéu,,,,,,43.3665653,-5.8533648
2694657268,node,pub,el paripé,,,,,,,,43.3666763,-5.8531988
2694658030,node,pub,oviedo cocktail,,,,,,,,43.3664583,-5.8529438
2694658183,node,pub,bodega avelino,,,,,,,,43.3666328,-5.8530217
2694659036,node,pub,el antiguo molinillo,,,,,,,,43.3665935,-5.852862
2694659500,node,pub,secreto a voces,,,,,,,,43.3665502,-5.852686
2694660734,node,pub,el valle,,,Calle Manuel Pedregal,,,,,43.3664985,-5.852476
2694672810,node,pub,monalisa,,,,,,,,43.3663146,-5.8523788
2696706229,node,pub,la pampa,,,,,,,,43.1518492,-5.8268738
2697113116,node,pub,la chencha,,,,,,,,43.1592927,-5.8290796
2697113327,node,pub,sidrería los collacios,,,,,,,,43.1543617,-5.8265305
2697113399,node,pub,estoico,,,,,,,,43.1567251,-5.8285438
2698323209,node,pub,el barín de chencia,,,,,,,,43.1602707,-5.825479
2702743676,node,pub,límite,,,,,,,,43.2877399,-5.6619712
2714918794,node,pub,el cafetón,,,El Sol,,,,,43.5564637,-5.9219956
2715825326,node,pub,tino's,,luanco,,,,,,43.6197714,-5.7878418
2715825515,node,pub,el gayo,,luanco,,,,,,43.619912,-5.7875714
2715913407,node,pub,txoko,,,,,,,,43.616108,-5.7916994
2716300231,node,pub,livingstone,,lluanco/luanco,,,,,,43.6163352,-5.7899735
2716300232,node,pub,el trasgu,,,,,,,,43.6164987,-5.789775
2716300258,node,pub,posada del mar,,,,,,,,43.6159118,-5.7901383
2717149344,node,pub,café del mar,,,,,,,,43.6141739,-5.7921741
2717149345,node,pub,el aldeano,,,,,,,,43.6142336,-5.7925408
2719925292,node,pub,pizcas de sal,,,Calle Ruperto Velasco,,,,,43.5431555,-5.6647736
2720184084,node,pub,truman,,,,,,,,43.5433257,-5.6651726
2721379251,node,pub,casa pepín,,,,,,,,43.5423953,-5.6654603
2721379254,node,pub,vinatería laciana,,,,,,,,43.5424789,-5.6655461
2721379257,node,pub,bar el carmen,,,,,,,,43.5424439,-5.6654013
2728835824,node,pub,bar nuevo,,,,,,,,43.1586316,-5.9732734
2729316715,node,pub,el vikingo,,,,,,,,43.1481856,-5.9601561
2746715400,node,pub,molly malone,,,,,,,08:00-01:00,43.3917628,-5.6616783
2747861621,node,pub,cinema rock bar,,,,,,,,43.1609844,-5.8301549
2747861630,node,pub,filangüiru,,,,,,,,43.1601294,-5.8301576
2751585045,node,pub,per se,,oviedo,Calle Canóniga,33003,,,,43.3617671,-5.8422035
2751585047,node,pub,el mami,,oviedo / uviéu,Calle Canóniga,33003,,,,43.3615369,-5.8428884
2751587220,node,pub,chevrolet,,,,,,,,43.361404,-5.8441415
2751587224,node,pub,bolabana,,oviedo,Calle Altamirano,33003,,,,43.3616003,-5.8451785
2751600804,node,pub,el molinón,,,,,+34 984 06 15 89,,,43.3634575,-5.8440013
2751609184,node,pub,el reloj de porlier,,oviedo / uviéu,,,,,,43.3621156,-5.8458612
2752735238,node,pub,canterbury,,,,,,,,43.1610568,-5.8298706
2752735239,node,pub,vinoteca manastir,,,,,,,,43.1600433,-5.8301254
2752735249,node,pub,la plaza,,,,,,,,43.1587833,-5.829728
2776941225,node,pub,el fundil,,el pino,,,,,,43.1070494,-5.5183121
2777349368,node,pub,la botica de luanco,,lluanco/luanco,,,,,,43.6166759,-5.7934412
2797157251,node,pub,café-bar casino,,,,,,,,43.4117911,-6.1584937
2797844403,node,pub,berlín,,,,,,,,43.4086984,-6.2601768
2870893320,node,pub,bar arreigada,,,,,,,,43.217013,-6.8751957
2879297815,node,pub,el vagón,,,,,,,,43.4623622,-5.0596633
2919515319,node,pub,bar la caleya,,carabanzo,,,,,,43.1861138,-5.7855751
2923721026,node,pub,chigre el corquiéu,,ribeseya,,33560,,,,43.4644614,-5.0580287
3015474587,node,pub,bar la buelga,,,,,,,,43.2874697,-5.6698196
3015490033,node,pub,bar hulla,,,,,,,,43.2883531,-5.6695778
3074257011,node,pub,la latería,,uviéu/oviedo,Paseo de La Florida,33012,,,,43.3683422,-5.8720442
3075307541,node,pub,el trasgu,regional,arenas de cabrales,,,,,Tu-Su 08:00-23:00,43.3027056,-4.8189606
3075307543,node,pub,la cabraliega,regional,arenas de cabrales,,,+34 985 84 66 81,,Mo-Su 11:00-23:00,43.3028801,-4.8183433
3084309677,node,pub,raymond's pub,,,,,,,,43.3675944,-5.8669822
3136061835,node,pub,nuevo mcguilicudy,,,,,,,,43.247988,-5.7738816
3359885425,node,pub,el mito,,,,,,,,43.3633626,-5.8649706
3422600994,node,pub,begoña,,,,,,,,43.5382125,-5.6612077
3423544294,node,pub,morrison,,gijón/xixón,Calle Marqués de Casa Valdés,,+34617695856,,"Tu-Th,Su 18:00-24:00; Fr,Sa 18:00-04:30",43.5407337,-5.6579048
3528013822,node,pub,la tapina sixtina,,,,,+34 984 182 396,,,43.3678598,-5.8514684
3678424188,node,pub,casa corredoria,,,,,,,,43.5682063,-5.947036
3688822182,node,pub,casa miguel,,,,,,,,43.5644441,-6.1901098
3802829904,node,pub,bar plaza,,tapia de casariego,,,,,,43.5707587,-6.9427653
3842383315,node,pub,las mestas,,,,,,,,43.3607097,-5.8434314
3858930959,node,pub,la llegra,,uviéu,El Postigu Baxu,33003,,,,43.3619616,-5.8400379
3876943210,node,pub,cerveceria la industria,,,,,,,,43.2959971,-5.6846297
4017052441,node,pub,brew pub espumeru & curuxera brewery,,la felguera,Calle Julián Duro,33930,+34 985 696 625,,"Th 13:00-15:30,19:30-23:00; Fr,Sa 13:00-16:00,19:30-00:30; Su 13:00-16:00,19:30-00:00",43.307553,-5.6902572
4017052442,node,pub,tsubu,,,Julián Duro,,,,,43.30748,-5.6901684
4073026922,node,pub,el refugio del carbayón,,oviedo / uviéu,Calle Azcárraga,,,,,43.3634793,-5.8416141
4084102885,node,pub,l'esperteyu,,oviedo / uviéu,Calle Martínez Vigil,33003,+34 985 20 33 96,,Su-Th 17:00-03:30; Fr-Sa 17:00-05:30,43.363801,-5.8424052
4091298743,node,pub,la casona,,saliencia,,,,,,43.0879049,-6.142234
4128548545,node,pub,bar el cazador,regional,,,,,,,43.2931227,-5.6780346
4149792862,node,pub,café - bar virginia,,,,,,,,43.2925846,-5.678487
4149792871,node,pub,la buena vida,,,,,,,,43.2915521,-5.6751947
4149792873,node,pub,rubens,,,,,,,,43.2924151,-5.6779935
4154478755,node,pub,café marabayu,,,,,,,,43.2930093,-5.6792113
4195903507,node,pub,aptc,,,,,,,,43.2924855,-5.6762921
4195903508,node,pub,bar cuba,,,,,,,,43.291642,-5.6754012
4195903510,node,pub,el chigrín de bea,,,,,,,,43.2925959,-5.676967
4195903512,node,pub,la terraza de chus,,,,,,,,43.2923319,-5.6758359
4215432123,node,pub,kaly,,,,,,,,43.2937199,-5.679966
4215432124,node,pub,la tertulia,,,,,,,,43.2939041,-5.6797185
4215432125,node,pub,pasaje,,,,,,,,43.2935996,-5.680125
4224725480,node,pub,casa colunga,,,,,,,,43.2935898,-5.6793029
4224725481,node,pub,el periódicu,,,,,,,,43.293253,-5.6788364
4255201519,node,pub,tom malory,,,,,,,,43.2874923,-5.6394854
4303091034,node,pub,bahía,,,,,,,"Mo-Su,PH 05:00-22:00",43.3070847,-5.6931704
4303515964,node,pub,arde lvcvs,,gijón/xixón,Calle Marqués de Casa Valdés,33202,,,,43.5399775,-5.6561987
4304405553,node,pub,alt strasse,,,Calle Melquiades Álvarez,,+34 627 10 73 15,,,43.5444935,-5.6628122
4311605714,node,pub,la 1ª parada,,,,,,,,43.3088391,-5.6902982
4317675557,node,pub,el rincón de los repes,,,,,,,,43.3038357,-5.6904777
4376064675,node,pub,sidrería calluenga,regional,arenas de cabrales,,,+34 985 84 64 41,https://www.calluenga.com/,12:00-23:30; We off,43.3032878,-4.8167266
4376064676,node,pub,los guías,regional,arenas de cabrales,,,+34 985 84 67 31,,Fr 19:00-24:00; Sa 12:00-24:00; Su 12:00-24:00,43.3035404,-4.8170562
4376064696,node,pub,la plazuela,regional,arenas de cabrales,,,+34 985 84 63 72,,,43.3033208,-4.8169088
4396284643,node,pub,galmea,,,,,,,,43.4904731,-6.1142682
4705611788,node,pub,la barra del alba,,uviéu/oviedo,,,,,,43.3641352,-5.8731518
4763023821,node,pub,cervecería pub mare nostrum,,oviedo / uviéu,,,,,,43.3576046,-5.8504617
4763028549,node,pub,taberna al fondo hay sitio,,,,,,,,43.3578577,-5.8477168
4783713253,node,pub,la raposa,,,,,,,,43.3599983,-5.8438974
4783713258,node,pub,monkey room,,,,,,,,43.3604368,-5.8434092
4783713260,node,pub,sol y sombra,,,,,,,,43.360323,-5.8437453
4798569655,node,pub,pates arriba,,,,,,,,43.2955075,-5.683665
4801066011,node,pub,bar redes,,,,,,,,43.3274895,-5.7193152
4803788734,node,pub,vaivén,,,,,,,,43.2954235,-5.6831887
4806764080,node,pub,circus,,,,,,,,43.2974262,-5.6836542
4826189556,node,pub,casa molaza,,,,,,,,43.2940259,-5.6810453
4826189589,node,pub,cervecería la maestra,,,,,,,,43.2939126,-5.6828246
4874050155,node,pub,cerveceria sheffield,,,,,,,,43.2988238,-5.6862758
4874050166,node,pub,taberna la botería,,,,,,,,43.3006847,-5.686381
4927210025,node,pub,señor lúpulo. despacho de cervezas,,,Calle San Antonio,,+34669087615,https://srlupulo.es,"Mo-Th 11:00-14:30,17:00-22:30; Fr-Sa 11:00-14:30,17:00-00:00",43.5437106,-5.6629959
4934989001,node,pub,el mítico,,,,,,,,43.3668814,-5.8658299
4942157912,node,pub,vinoteca el finito,,,,,,,,43.3632032,-5.8658692
4946023309,node,pub,la comtienda,,,,,,,,43.3632678,-5.866037
4946289378,node,pub,d'angels,,,,,,,,43.3630395,-5.8659159
4946318298,node,pub,jardon,,,,,,,,43.3669275,-5.8652052
4946318303,node,pub,líder,,,,,,,,43.3639597,-5.8648136
4946318304,node,pub,la quimera,,,,,,,,43.3630334,-5.8655311
4946318308,node,pub,sidrería silla del rey,,,,,,,,43.3618926,-5.8625981
4946322221,node,pub,quo vadis?,,,,,,,,43.3691946,-5.8684306
4957640284,node,pub,bar tienda mariluz,,oviedo / uviéu,,,,,,43.357494,-5.8483147
4960637682,node,pub,clic bar,,,,,,,,43.3556017,-5.8627921
4960637683,node,pub,dediez,,,,,,,,43.354273,-5.8624624
4967589708,node,pub,pasaje roma,,avilés,Calle del Quirinal,,,,,43.5593747,-5.9308233
4971093553,node,pub,jota l 48,,,,,,,,43.3634695,-5.8665614
4971108150,node,pub,la pepica,,,,,,,,43.363308,-5.866132
4971108151,node,pub,el almacén,,,,,,,,43.3633717,-5.8662887
5002821409,node,pub,cafe bar rodrigo,,,,,,,,43.3776758,-5.8332538
5014531671,node,pub,sidrería la cueva,,,,,,,,43.3510625,-5.1313003
5035497291,node,pub,tsaciana,,,,,,,,43.3634558,-5.8661412
5040024180,node,pub,mesón sidrería montañés,,oviedo / uviéu,,,,,,43.3676735,-5.8391896
5040024182,node,pub,factoría pepinum,,,Calle Ildefonso Sánchez del Río,,+34 652629197,https://factoriapepinum.wixsite.com,,43.3671081,-5.8412499
5040024184,node,pub,el lúpulo feroz,,oviedo / uviéu,Calle Ildefonso Sánchez del Río,,+34 667 67 58 57,,Su-Th 18:00-24:00; Fr-Sa 18:00-02:30,43.3669516,-5.8413437
5041148628,node,pub,la mala uva,,,,,,,,43.5430653,-5.663778
5041148629,node,pub,habana,,gijón/xixón,,,,,,43.5468831,-5.6656938
5041148631,node,pub,sidreria casa fernando,,,,,,,,43.5453311,-5.6631417
5041148633,node,pub,4.70,,gijón/xixón,,,,,,43.5449931,-5.6633778
5041148634,node,pub,el viñedo,,,,,,,,43.5430669,-5.6630931
5041148635,node,pub,sidreria marinos,,gijón/xixón,Plaza de La Corrada,,,,,43.5463297,-5.6643721
5041148643,node,pub,la botellica,,,,,,,,43.5428874,-5.6637571
5041148645,node,pub,entrecalles,,,,,,,,43.542552,-5.6628946
5041148648,node,pub,marqués 10,,gijón/xixón,,,,,,43.5449931,-5.6633155
5041148649,node,pub,el alvoroto,,,,,,,,43.54319,-5.6634955
5041148655,node,pub,los espumeros,,,,,,,,43.5467623,-5.6647757
5041148658,node,pub,ume,,,,,,,,43.5427492,-5.6637477
5041148664,node,pub,cervecería bar la mina,,,,,,,,43.5431588,-5.6636865
5041148669,node,pub,el clan irlandés,,,,,,,,43.5429119,-5.6632104
5041148670,node,pub,atocha,,,,,,,,43.5467805,-5.664471
5041148671,node,pub,la 2 bull,,,,,,,,43.5436337,-5.6621211
5041148674,node,pub,zephyr,,,,,,,,43.5426295,-5.6629373
5046559418,node,pub,el carteru la bolera,regional,tielve,,,+34 985 84 59 14,,Mo-Su 08:00-00:00,43.2635321,-4.7761829
5067220815,node,pub,bar diañu,,oviedo / uviéu,,,,,,43.3541777,-5.8446981
5076776084,node,pub,las tapias,,,,,,,,43.3628367,-5.8662971
5098916202,node,pub,bar-tienda la gallega,regional,sotres,,,+34 985 84 54 38,,,43.2328939,-4.7477063
5101436927,node,pub,el casin,,,,,,,,43.4016965,-5.809356
5101436929,node,pub,lennon's,,lugones/llugones,Calle Leopoldo Lugones,,,,,43.4019073,-5.80887
5101436930,node,pub,la peatonal,,,,,,,,43.4017457,-5.8092441
5101436931,node,pub,la clave,,,,,,,,43.4016503,-5.8094782
5101484034,node,pub,chapuzón,,,,,,,,43.4018453,-5.8085683
5101484035,node,pub,imagine,,lugones/llugones,,,,,,43.402052,-5.8086008
5102058051,node,pub,la escuela,,lugones,,,,,,43.4003509,-5.8094465
5111129622,node,pub,café bar la ería,,,,,,,Mo-Fr 07:00-21:00,43.3604379,-5.8667025
5122610724,node,pub,el sueño,,oviedo/uviéu,,,,,,43.3681707,-5.8694127
5161866645,node,pub,la internacional,,,,,,,,43.3625476,-5.8608918
5161866646,node,pub,divinos taberna,,,,,,,,43.3624717,-5.8608981
5163680218,node,pub,la tabernilla,,,,,,,,43.3624582,-5.8659065
5168756152,node,pub,vinoteca la sal,,,,,,,,43.361911,-5.8663673
5209326578,node,pub,la fábrica cervecería,,,,,,,,43.2937515,-5.6825948
5327897922,node,pub,cuesta & cía.,,,,,,,,43.3677214,-5.8729342
5406105060,node,pub,bar el resollu,,llames,,,,,,43.4533885,-4.9767056
5449228093,node,pub,don vito corleone,,,,,,,,43.5631197,-6.144931
5473382735,node,pub,diecisie7e,,,,,,,Mo-Fr 08:30-23:30; Sa 11:30-23:30,43.5357059,-5.6636812
5500400531,node,pub,bar casa miranda,,a carretera,,33774,+34 985 634 416,,,43.4127809,-7.1494153
5500449423,node,pub,cafe-bar alameda,,,,,,,,43.4640681,-7.0504537
5538029857,node,pub,d'pipas,,,,,,,,43.3543082,-5.8629069
5558725969,node,pub,monserrat,,,,,,,,43.3593687,-5.5082291
5568575679,node,pub,la esquina,,,,,,,,43.3627916,-5.861131
5568589775,node,pub,buenos aires,,,,,,,,43.3631309,-5.8607259
5592808878,node,pub,el cajón,,,,,,,,43.361658,-5.8573645
5592814346,node,pub,zaperoco,,,,,,,,43.3606508,-5.8555119
5609214634,node,pub,sidrería la casona de jovellanos,,gijón/xixón,Paza de Jovellanos,,,,,43.5457909,-5.6627523
5643665821,node,pub,mirador de cabrales,,poncebos,,,+34 985 84 66 73,https://www.hotelmiradordecabrales.com,,43.2575325,-4.8320176
5658628289,node,pub,casa mino,,pola de lena,,,,,,43.159047,-5.8289737
5802408860,node,pub,sidreria llantares de mar,,,,,+34 984 84 11 16,,,43.4649705,-5.058548
5802408861,node,pub,sidrería carroceu,,,,,+34 985 86 14 19,,,43.4624227,-5.059569
5825840204,node,pub,caprichos,,oviedo,Avenida de Galicia,33005,,,,43.3613828,-5.8557501
5825840206,node,pub,rdoble,,,,,,,,43.3613439,-5.8560534
6274907309,node,pub,bar la paloma,,,,,,,,43.4645774,-7.0475163
6303491110,node,pub,gilton,,piedras blancas,Avenida Principal,33450,,,,43.5585989,-5.9764735
6423708001,node,pub,pub el tenderete,,,,,,,,43.3499703,-5.1289073
6553697637,node,pub,casa ángel,,espinedo,,,,,,43.0623527,-5.8282717
6555768590,node,pub,bar el cazador,,,,,,,,43.163462,-5.827953
6555768662,node,pub,el quirosán,,,,,,,,43.1586368,-5.8281624
6569551940,node,pub,bar tertulias,,,,,+34 984 08 07 03,,,43.3569721,-5.8528212
6603996382,node,pub,chiringuito torimbia,,,,,,,,43.4421222,-4.8555851
6775274687,node,pub,el círculo,,,,,,,,43.5429162,-5.6657656
7020161359,node,pub,sidrería la ballera,,villaviciosa,,,,,,43.4794047,-5.4337105
7049122268,node,pub,café bar bambú,,,,,+34 985 28 00 62,,,43.3692437,-5.8383856
7164277839,node,pub,la salsa,,,,,+34 984 08 74 92,,,43.5411508,-5.6570705
7277198975,node,pub,bar el coyugu,regional,arenas de cabrales,,,,,,43.3018747,-4.8159562
7295205983,node,pub,casa aída,regional,poo de cabrales,,,+34 985 84 51 77,,"Mo-Su 09:30-16:00,18:30-24:00",43.3079211,-4.8362005
7297269486,node,pub,bar la caxiga,,inguanzo,,,+34 985 84 50 47,,Mo-Su 10:30-24:00,43.3094876,-4.8648123
7300253487,node,pub,garganta del cares,,poncebos,,,+34 985 84 64 63,https://www.gargantadelcares.com/,,43.2573118,-4.832573
